t,roll_deg,pitch_deg,yaw_deg,T1_sim,T2_sim,T3_sim,T1_arduino,T2_arduino,T3_arduino,v1,v2,v3
0.029999999999999995,1.817601066091134e-19,1.7980086544818512,-7.036367872367504e-17,-1.159457343280009,-1.1449737217594108e-16,1.159457343280009,-0.014675626075005872,-1.8676104510466513e-18,0.014675626075005872,-0.007337813037502936,-9.338052255233256e-19,0.007337813037502936
0.032499999999999994,-5.1511674728044e-20,1.7169172027340212,-7.245004297353057e-17,-1.1071865953906987,-9.947601617877375e-17,1.1071865953906987,-0.014013933441256022,-1.1551185359498149e-18,0.014013933441256022,-0.007006966720628011,-5.775592679749074e-19,0.007006966720628011
0.034999999999999996,-9.351416683147538e-19,1.6394832665641283,-7.572556546133913e-17,-1.0572715838486253,-1.2181166376026224e-16,1.0572715838486257,-0.013382063366560306,-2.2512387056639136e-18,0.013382063366560306,-0.006691031683280153,-1.1256193528319568e-18,0.006691031683280153
0.0375,-4.960658069332473e-19,1.5655418513482715,-7.617126020762637e-17,-1.009605580708076,-7.310392663134956e-17,1.009605580708076,-0.012778671729844463,-1.7782317136287654e-18,0.012778671729844463,-0.006389335864922231,-8.891158568143827e-19,0.006389335864922231
0.04,-4.982399041608762e-19,1.4949354070565326,-7.747642653243133e-17,-0.9640872581514426,-8.204555803672937e-17,0.9640872581514428,-0.012202476145937263,-1.7579974413390515e-18,0.012202476145937263,-0.006101238072968631,-8.789987206695257e-19,0.006101238072968631
0.0425,-4.345954651511281e-19,1.4275134937048972,-7.762056237080109e-17,-0.9206199751966493,-1.0377677296667179e-16,0.9206199751966493,-0.01165225211430673,-1.3235426260888847e-18,0.01165225211430673,-0.005826126057153365,-6.617713130444423e-19,0.005826126057153365
0.045000000000000005,-7.571796915350638e-19,1.363132460502385,-7.898044102414223e-17,-0.8791114534332342,-9.931851539136551e-17,0.8791114534332344,-0.011126830173045969,-1.3699779843194599e-18,0.011126830173045969,-0.0055634150865229845,-6.8498899215972995e-19,0.0055634150865229845
0.04750000000000001,-9.31587127646734e-19,1.3016551391864641,-8.020145826979412e-17,-0.8394735554746452,-8.466160432608463e-17,0.8394735554746452,-0.010625093383803455,-1.1624295377294051e-18,0.010625093383803455,-0.005312546691901727,-5.8121476886470255e-19,0.005312546691901727
0.05000000000000001,-1.2424142774073655e-18,1.2429505511743053,-8.322632812384995e-17,-0.8016220948498135,-3.954827619824376e-17,0.8016220948498137,-0.010145974977117127,-1.501117026024379e-18,0.010145974977117127,-0.0050729874885585636,-7.505585130121895e-19,0.0050729874885585636
0.05250000000000001,-1.0992955964011065e-18,1.1868936279659879,-8.458871143333264e-17,-0.765476659429161,-4.026369507407675e-17,0.7654766594291612,-0.009688456112723075,-1.8909127434562848e-18,0.009688456112723075,-0.004844228056361538,-9.454563717281424e-19,0.004844228056361538
0.055000000000000014,-4.769674438013919e-19,1.1333649442104585,-8.452433893187192e-17,-0.7309604437295979,-2.9625905070151845e-17,0.7309604437295979,-0.009251563740545673,-1.2747569531810536e-18,0.009251563740545673,-0.004625781870272836,-6.373784765905268e-19,0.004625781870272836
0.057500000000000016,-4.85295204909618e-19,1.082250462859811,-8.505036160599818e-17,-0.6980000887348922,-6.619178617600058e-17,0.6980000887348922,-0.008834368555892364,-1.17758250568567e-18,0.008834368555892364,-0.004417184277946182,-5.88791252842835e-19,0.004417184277946182
0.06000000000000002,-5.340919373103824e-19,1.0334412918611562,-8.507245475814936e-17,-0.6665255286889777,-8.069944583894178e-17,0.6665255286889777,-0.00843598304440578,-1.0184611267716074e-18,0.00843598304440578,-0.00421799152220289,-5.092305633858037e-19,0.00421799152220289
0.06250000000000001,-6.903128296055449e-19,0.9868334518602347,-8.609681902164762e-17,-0.6364698445281252,-5.737343784695932e-17,0.6364698445281252,-0.008055559612921696,-8.209982000553346e-19,0.008055559612921696,-0.004027779806460848,-4.104991000276673e-19,0.004027779806460848
0.06500000000000002,-9.915889990000334e-19,0.9423276544152001,-8.745293089544855e-17,-0.6077691236746463,-5.83133270056419e-17,0.6077691236746465,-0.007692288802621194,-1.2063973713017135e-18,0.007692288802621194,-0.003846144401310597,-6.031986856508567e-19,0.003846144401310597
0.06750000000000002,-8.069403113956536e-19,0.8998290902422109,-8.769544454361771e-17,-0.5803623259341782,-4.106732334190081e-17,0.5803623259341782,-0.007345397581016947,-8.330974622176303e-19,0.007345397581016947,-0.0036726987905084736,-4.1654873110881514e-19,0.0036726987905084736
0.07000000000000002,-9.807710375736883e-19,0.8592472270366076,-8.855771480391698e-17,-0.5541911552488569,-5.316127987771761e-17,0.5541911552488569,-0.007014147709442939,-6.022865478753285e-19,0.007014147709442939,-0.0035070738547214697,-3.0114327393766423e-19,0.0035070738547214697
0.07250000000000002,-1.3418655575309853e-18,0.820495616434503,-8.990592609104486e-17,-0.5291999370669307,-5.431805538058463e-17,0.5291999370669309,-0.006697834182839231,-8.810497802846858e-19,0.006697834182839231,-0.0033489170914196157,-4.405248901423429e-19,0.0033489170914196157
0.07500000000000002,-1.3350735524470742e-18,0.7834917096996805,-8.956496869600624e-17,-0.505335501097099,-6.67267232847986e-17,0.505335501097099,-0.006395783738743239,-7.803830572831581e-19,0.006395783738743239,-0.0031978918693716194,-3.9019152864157903e-19,0.0031978918693716194
0.07750000000000003,-1.3908365943806422e-18,0.7481566817397807,-8.985509668527777e-17,-0.4825470692235758,-5.087379533430071e-17,0.48254706922357593,-0.006107353432516087,-9.118100604243188e-19,0.006107353432516087,-0.0030536767162580433,-4.559050302121594e-19,0.0030536767162580433
0.08000000000000003,-1.2586528534551307e-18,0.714415263073942,-8.987542857648446e-17,-0.4607861483655384,-3.754786855858316e-17,0.4607861483655384,-0.005831929275947094,-7.730548403746044e-19,0.005831929275947094,-0.002915964637973547,-3.865274201873022e-19,0.002915964637973547
0.08250000000000003,-1.241175998680505e-18,0.6821955793913903,-9.026762717800364e-17,-0.44000642807226964,-3.410004772905825e-17,0.44000642807226975,-0.0055689249364916545,-8.361069890036401e-19,0.0055689249364916545,-0.0027844624682458272,-4.1805349450182003e-19,0.0027844624682458272
0.08500000000000003,-1.1171884937100678e-18,0.6514289983569697,-8.970741328026785e-17,-0.4201636826528656,-4.904121047104423e-17,0.4201636826528656,-0.005317780494506916,-7.156590942946596e-19,0.005317780494506916,-0.002658890247253458,-3.578295471473298e-19,0.002658890247253458
0.08750000000000004,-1.091479441933074e-18,0.6220499833353398,-9.004383321614249e-17,-0.40121567764682153,-2.874497648446026e-17,0.40121567764682164,-0.005077961255955447,-8.098059752152775e-19,0.005077961255955447,-0.0025389806279777234,-4.0490298760763876e-19,0.0025389806279777234
0.09000000000000004,-9.299004234543738e-19,0.5939959537205574,-8.936913680693945e-17,-0.38312208044919316,-4.2759706742466623e-17,0.38312208044919316,-0.004848956618150493,-7.297196769184227e-19,0.004848956618150493,-0.0024244783090752466,-3.6485983845921135e-19,0.0024244783090752466
0.09250000000000004,-8.28841895540228e-19,0.5672071515720474,-8.96978385941698e-17,-0.3658443749111473,-1.561206108732571e-17,0.3658443749111474,-0.004630278986215723,-6.828979225340657e-19,0.004630278986215723,-0.0023151394931078613,-3.4144896126703286e-19,0.0023151394931078613
0.09500000000000004,-7.506867162179282e-19,0.5416265142715985,-8.89099880341503e-17,-0.3493457797437856,-4.8255379898219034e-17,0.3493457797437856,-0.004421462738029171,-6.350378891881513e-19,0.004421462738029171,-0.0022107313690145854,-3.1751894459407565e-19,0.0022107313690145854
0.09750000000000004,-6.967184089009317e-19,0.5171995529290109,-8.85582719853833e-17,-0.33359117055994864,-3.515602901198478e-17,0.33359117055994864,-0.004222063235514324,-5.305618392044107e-19,0.004222063235514324,-0.002111031617757162,-2.6528091960220535e-19,0.002111031617757162
